Experiment,missing_values,mv_percentage,imputer_method,outlier_method,normalization_method,classification_method,knn_neighbors,mlp_activation,mlp_first_layer,mlp_second_layer,mlp_max_iter,mlp_learning_rate,mlp_learning_rate_init,mlp_tol,accuracy,precision,recall,f1
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9309380465473582,0.9438120227677684,0.9407409692394356,0.941931941737649
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9306440910576896,0.9432245540715897,0.9406573754761226,0.9417233454162804
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9292486521420612,0.9408832681444632,0.9387804057815086,0.9395684048388724
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9324810835947052,0.9441982161978686,0.9421992652320897,0.9430194651509455
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9315996486991835,0.9437380906419452,0.9405445592825366,0.941918806299497
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9299836757329467,0.9426482355256465,0.939284936222845,0.9406304737723854
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9318210458967613,0.944528255112354,0.941396112274472,0.9427925835775216
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9326281422595677,0.9453822482814778,0.9419906565158739,0.943430351684934
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.932334564396698,0.9446233233281097,0.9423931173224712,0.9433599116148208
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9314521584608364,0.9441688111452743,0.9418503520696179,0.9428340504100504
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9327757943379718,0.9461375131529076,0.9423492984721158,0.9440051495554093
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9314519966207795,0.9431814583768026,0.9410324123685774,0.9418219383118791
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9326285738330522,0.9454067661232355,0.942740570835281,0.9439165010775452
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.932040285226916,0.9442429605754843,0.9418992214158243,0.9428763096508032
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9324808138612772,0.9445374398090346,0.941059553281332,0.9426198860646189
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9304240964739368,0.9428786455779106,0.9401142815449081,0.9412689367521659
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9319657848541443,0.9445643158020933,0.9414575883990344,0.9428513666000831
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9306443607911173,0.9434046531059692,0.9400738133865554,0.941448124609197
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9328487842035471,0.9445744645036266,0.9423657777084042,0.9432635881966334
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9329954112949255,0.9457715464399781,0.9424206568885987,0.9438901329009972
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9337300572590121,0.9458191001661485,0.9426747661912964,0.944043399833616
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9304248517275348,0.9422981942654344,0.9402834323250457,0.9410402853472067
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9321864807448096,0.9449236132031611,0.9421069148792001,0.9433271106886896
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9313784672883484,0.9437182775777728,0.9410189160174793,0.942176202673801
Ap-25-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,15,1500,adaptive,0.003,1e-05,0.9321140842927752,0.9439471639045575,0.9415884273989915,0.9425731645339537
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9306450620980298,0.9421812090413665,0.940357571000102,0.9410807751567883
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9310112521996763,0.9440314661635443,0.9411161850255672,0.9423030827785166
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.930790664202382,0.9433098900168086,0.9401403688251495,0.9415580067148192
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.931012385080073,0.9431939694744095,0.9398621058358291,0.9413386207874248
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.931525525953211,0.9436385555280902,0.9413057081911218,0.942282954463092
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9302043176769264,0.9425580985429214,0.9399162765548199,0.941017198641932
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9324078779423871,0.943591060366419,0.9414402880428874,0.9423544708047803
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.930790664202382,0.9431497175107537,0.9411957529746402,0.942014593706816
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9325547208205076,0.9451023586327727,0.9421240834390223,0.9434823190236367
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.929910308240572,0.9426404227374604,0.9398119752516857,0.941034750837491
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9305712630321705,0.9431786251165839,0.940802379892151,0.9417793099215703
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9340247680022788,0.9463994071492662,0.9428163357078618,0.9443954863021627
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9303504053014489,0.9426527840777459,0.9396828988448904,0.9409920760776483
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9313793304353173,0.94325795797253,0.9406273044074966,0.9417314647240461
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9311580411311111,0.9436406512746135,0.9400005146909682,0.9414210583731194
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9322605495440968,0.9443248853032167,0.9418753603528774,0.9429647833201203
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.930791527349351,0.9436985994998942,0.9406260297656553,0.9419588370752108
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9296893965631645,0.9422794203553725,0.939950684032097,0.9408895052820314
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9319666480011135,0.9442727222532996,0.9419806346155187,0.9428699451630953
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9314522663542075,0.943959293031402,0.941587747302979,0.9425299499036074
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9298362933879707,0.942342058730155,0.939604321108555,0.9407293149546971
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9305713169788559,0.9432959022575089,0.9401015771629414,0.9414394352949532
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.932114354026203,0.9439211676313228,0.9424088969164222,0.9429439592000662
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9307183216970332,0.9428636143610089,0.9405815075330464,0.9415622836107265
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9314519966207797,0.943288040252534,0.9399253252699988,0.9413628954910231
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9312324875571971,0.9435075700870552,0.9411209205505549,0.942121128786819
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9315260654200668,0.94313769907392,0.9406833690806508,0.9417459004830103
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.931378521235034,0.9437816013492746,0.9403659295448479,0.9418520425263195
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9301304646643815,0.9426072590143985,0.9394565567122847,0.9407794499054443
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9327005387116021,0.9452778426626436,0.9417369189511229,0.9433123462223169
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9304232872736533,0.94304652285219,0.9397388404908137,0.941142439820713
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9292477350484063,0.9414378970638706,0.9387583785187019,0.9398231158568837
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9324083634625572,0.9453115525688286,0.9417895365955469,0.943368152722333
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9313055853161438,0.9445371247467037,0.9406272899698978,0.9422999534160488
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9315261733134378,0.942971738509304,0.9411343394962257,0.9418663422089709
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9318942515490791,0.943776205968247,0.94105940468434,0.9421645035217123
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9329951955081832,0.9454267557974168,0.9432968378651433,0.9441771178749365
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.933288773371053,0.9457670081237547,0.9425282212857944,0.9439736632716074
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9303504053014487,0.9425248571156916,0.9402363446858283,0.9411724909679966
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9304238806871945,0.9432613792035562,0.9392994192065908,0.9410503268971
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9312318941436558,0.9436792199367904,0.940502107340602,0.9418755005239039
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9320403931202872,0.9436035361771431,0.9421016801342097,0.9427151478366375
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9318928489352544,0.9438940713144446,0.9417487947941648,0.9426560852735838
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.929322343314549,0.9426433877184959,0.939190571954106,0.9406905227916054
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9315997565925548,0.9439245412942473,0.9410303932985787,0.9422232493057878
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9307176203901208,0.9427480816184713,0.9402253273610874,0.9412532866997024
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9299837296796323,0.9418386458043531,0.939402881682963,0.9404155740943339
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.932700916338401,0.9448680291937739,0.9424364953769302,0.9434829749871596
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9302032926899004,0.9440225291383866,0.9399660823360344,0.9418222945065127
Ap-25-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,25,20,1500,adaptive,0.003,1e-05,0.9311585266512811,0.9432803404819348,0.9407141923762932,0.9417670746869987
